34.1831,48.9564,1002.8513,2024-05-21T17:19:37.195375
34.2415,48.8047,1002.864,2024-05-21T17:19:40.204970
34.3387,48.7638,1002.8574,2024-05-21T17:19:43.224788
34.5526,48.8514,1002.8491,2024-05-21T17:19:46.240941
34.4554,48.7142,1002.8691,2024-05-21T17:19:49.258841
34.5526,48.5188,1002.8874,2024-05-21T17:19:52.277202
34.7666,48.3787,1002.8657,2024-05-21T17:19:55.296238
34.6693,47.9702,1002.8784,2024-05-21T17:19:58.311831
34.7082,47.9644,1002.8593,2024-05-21T17:20:01.319421
34.9805,47.9352,1002.8295,2024-05-21T17:20:04.341616
34.9805,47.5618,1002.8378,2024-05-21T17:20:07.357644
35.0972,47.7835,1002.8608,2024-05-21T17:20:10.379951
35.2333,46.9432,1002.8291,2024-05-21T17:20:13.402882
35.2528,47.2904,1002.8369,2024-05-21T17:20:16.422829
35.1944,47.0658,1002.8493,2024-05-21T17:20:19.448258
35.2917,46.8557,1002.8273,2024-05-21T17:20:22.464749
35.4473,46.7011,1002.8508,2024-05-21T17:20:25.484254
35.4473,46.5785,1002.8459,2024-05-21T17:20:28.504294
35.5445,46.526,1002.8691,2024-05-21T17:20:31.523423
35.6612,46.5406,1002.8505,2024-05-21T17:20:34.548506
35.8168,46.2371,1002.8596,2024-05-21T17:20:37.559786
35.9529,46.1759,1002.8286,2024-05-21T17:20:40.587012
35.9918,45.8112,1002.842,2024-05-21T17:20:43.600928
36.0307,45.9979,1002.8769,2024-05-21T17:20:46.615242
36.0502,45.7411,1002.8615,2024-05-21T17:20:49.635175
36.0113,45.4756,1002.903,2024-05-21T17:20:52.668189
36.1863,45.6303,1002.8601,2024-05-21T17:20:55.690650
36.2252,45.4348,1002.8769,2024-05-21T17:20:58.700357
36.4002,45.5048,1002.8884,2024-05-21T17:21:01.715406
36.2446,45.2802,1002.8608,2024-05-21T17:21:04.731216
36.4197,45.1489,1002.8557,2024-05-21T17:21:07.742486
36.6142,44.895,1002.864,2024-05-21T17:21:10.764531
36.6336,44.8629,1002.863,2024-05-21T17:21:13.776407
36.5947,44.9067,1002.8786,2024-05-21T17:21:16.802157
36.6336,44.8979,1002.882,2024-05-21T17:21:19.813872
36.7114,44.434,1002.8366,2024-05-21T17:21:22.831501
36.8281,44.4574,1002.8359,2024-05-21T17:21:25.843975
36.9059,44.5128,1002.8715,2024-05-21T17:21:28.859740
37.0615,44.2619,1002.8002,2024-05-21T17:21:31.874644
37.1976,44.1335,1002.8217,2024-05-21T17:21:34.896331
37.1587,43.9847,1002.8383,2024-05-21T17:21:37.916956
37.2754,44.0051,1002.8518,2024-05-21T17:21:40.940607
37.2365,43.7046,1002.8276,2024-05-21T17:21:43.960701
37.256,43.7192,1002.8444,2024-05-21T17:21:46.978651
37.2754,43.4654,1002.8142,2024-05-21T17:21:49.993378
37.5088,43.2203,1002.8337,2024-05-21T17:21:53.012243
37.5282,43.4129,1002.8474,2024-05-21T17:21:56.018798
37.5671,42.5463,1002.8581,2024-05-21T17:21:59.032787
37.7616,43.5383,1002.853,2024-05-21T17:22:02.052297
37.7616,43.62,1002.8076,2024-05-21T17:22:05.088433
37.7422,43.3603,1002.843,2024-05-21T17:22:08.127272
37.8589,43.407,1002.8181,2024-05-21T17:22:11.140579
37.7616,43.0948,1002.8486,2024-05-21T17:22:14.212724
37.9172,42.9577,1002.8359,2024-05-21T17:22:17.234729
37.995,42.984,1002.8215,2024-05-21T17:22:20.243661
38.0533,43.0102,1002.8676,2024-05-21T17:22:23.259988
38.1506,42.7418,1002.8608,2024-05-21T17:22:26.274437
38.0922,42.45,1002.8793,2024-05-21T17:22:29.291565
38.2089,42.38,1002.871,2024-05-21T17:22:32.308960
38.4034,42.5113,1002.8657,2024-05-21T17:22:35.328157
38.17,42.3654,1002.8532,2024-05-21T17:22:38.357150
38.3451,42.1262,1002.8674,2024-05-21T17:22:41.379097
38.384,42.0357,1002.8586,2024-05-21T17:22:44.393004
38.5201,42.4325,1002.8598,2024-05-21T17:22:47.412487
38.4618,42.1203,1002.8554,2024-05-21T17:22:50.424759
38.6368,42.2079,1002.8212,2024-05-21T17:22:53.434982
38.5396,42.2429,1002.8757,2024-05-21T17:22:56.448539
38.6368,41.814,1002.8459,2024-05-21T17:22:59.459325
38.5979,41.7002,1002.8481,2024-05-21T17:23:02.476080
38.5979,42.0007,1002.8449,2024-05-21T17:23:05.487377
38.6562,41.6302,1002.8266,2024-05-21T17:23:08.505148
38.7729,41.5222,1002.8012,2024-05-21T17:23:11.515186
38.8507,41.2684,1002.7734,2024-05-21T17:23:14.527028
38.9091,41.5981,1002.7312,2024-05-21T17:23:17.540331
38.8896,41.2363,1002.6882,2024-05-21T17:23:20.547787
38.9869,41.105,1002.6943,2024-05-21T17:23:23.561678
38.9674,40.9183,1002.729,2024-05-21T17:23:26.585270
39.0063,40.8949,1002.695,2024-05-21T17:23:29.596100
39.1425,40.7578,1002.7131,2024-05-21T17:23:32.623222
39.2786,40.5681,1002.7092,2024-05-21T17:23:35.663550
39.2202,40.4427,1002.677,2024-05-21T17:23:38.693798
39.1619,40.2822,1002.6782,2024-05-21T17:23:41.709984
39.2397,40.0721,1002.6811,2024-05-21T17:23:44.727273
39.3175,40.3727,1002.6904,2024-05-21T17:23:47.761277
39.512,39.2318,1002.6813,2024-05-21T17:23:50.787332
39.5509,40.6061,1002.6667,2024-05-21T17:23:53.816021
39.3953,40.6002,1002.6596,2024-05-21T17:23:56.837850
39.512,40.4777,1002.6896,2024-05-21T17:23:59.864475
39.5509,40.7782,1002.6401,2024-05-21T17:24:02.882457
39.6481,40.7899,1002.6564,2024-05-21T17:24:05.891900
39.6676,40.6848,1002.7089,2024-05-21T17:24:08.913007
39.6676,40.5915,1002.6945,2024-05-21T17:24:11.923693
39.687,40.043,1002.7265,2024-05-21T17:24:14.939396
39.8037,40.4748,1002.6989,2024-05-21T17:24:17.956230
39.7454,40.1159,1002.6821,2024-05-21T17:24:20.972007
39.8037,39.9817,1002.7124,2024-05-21T17:24:23.997075
39.8231,39.9,1002.7133,2024-05-21T17:24:27.007543
39.687,39.9146,1002.7004,2024-05-21T17:24:30.021895
39.7065,39.7775,1002.6948,2024-05-21T17:24:33.031349
39.6287,40.6323,1002.7316,2024-05-21T17:24:36.049873
39.5703,40.2034,1002.6823,2024-05-21T17:24:39.071406
39.7259,40.9854,1002.6901,2024-05-21T17:24:42.096692
39.687,40.5156,1002.6772,2024-05-21T17:24:45.107831
39.687,40.3376,1002.6767,2024-05-21T17:24:48.120671
39.8426,39.7629,1002.6667,2024-05-21T17:24:51.135637
39.9009,39.7629,1002.6779,2024-05-21T17:24:54.144259
39.9787,39.8475,1002.6955,2024-05-21T17:24:57.158252
40.1343,39.9729,1002.7092,2024-05-21T17:25:00.167595
40.076,39.9408,1002.6977,2024-05-21T17:25:03.182323
40.0371,39.8446,1002.7028,2024-05-21T17:25:06.191805
40.0565,40.2034,1002.6931,2024-05-21T17:25:09.206055
40.076,40.288,1002.676,2024-05-21T17:25:12.220961
40.0371,39.7279,1002.6892,2024-05-21T17:25:15.235789
40.1149,39.7424,1002.6801,2024-05-21T17:25:18.248415
40.3483,40.1655,1002.6831,2024-05-21T17:25:21.259835
40.2121,40.1567,1002.6838,2024-05-21T17:25:24.277464
40.1732,39.9146,1002.6662,2024-05-21T17:25:27.291605
40.3677,40.5069,1002.694,2024-05-21T17:25:30.312079
40.4649,40.6615,1002.6918,2024-05-21T17:25:33.349620
40.4844,40.7811,1002.673,2024-05-21T17:25:36.358869
40.4649,41.0408,1002.6865,2024-05-21T17:25:39.378096
40.4066,40.8278,1002.6684,2024-05-21T17:25:42.395834
40.3288,40.5156,1002.6562,2024-05-21T17:25:45.418751
40.3288,39.8591,1002.6818,2024-05-21T17:25:48.431889
40.426,39.6345,1002.7138,2024-05-21T17:25:51.440040
40.4844,39.8796,1002.6726,2024-05-21T17:25:54.453180
40.4455,39.757,1002.7011,2024-05-21T17:25:57.463662
40.426,39.8154,1002.6677,2024-05-21T17:26:00.474996
40.3871,39.8008,1002.6643,2024-05-21T17:26:03.490726
40.3677,39.7191,1002.6867,2024-05-21T17:26:06.508406
40.2121,39.2756,1002.7121,2024-05-21T17:26:09.526549
40.3288,39.0043,1002.686,2024-05-21T17:26:12.540069
40.3871,38.6571,1002.7121,2024-05-21T17:26:15.559405
40.426,38.7854,1002.6914,2024-05-21T17:26:18.572335
40.3483,38.6979,1002.685,2024-05-21T17:26:21.590144
40.426,38.5083,1002.6677,2024-05-21T17:26:24.603343
40.251,38.447,1002.7045,2024-05-21T17:26:27.619344
40.3677,38.1582,1002.7014,2024-05-21T17:26:30.634086
40.6011,38.4937,1002.6655,2024-05-21T17:26:33.661142
40.4649,38.2194,1002.7062,2024-05-21T17:26:36.674575
40.4844,38.3186,1002.687,2024-05-21T17:26:39.690100
40.5622,38.7213,1002.6992,2024-05-21T17:26:42.705090
40.5427,38.1406,1002.6704,2024-05-21T17:26:45.716804
40.5233,38.2807,1002.6948,2024-05-21T17:26:48.730955
40.8734,38.5666,1002.6967,2024-05-21T17:26:51.747545
40.5233,38.7213,1002.7097,2024-05-21T17:26:54.755926
40.5816,39.4448,1002.6889,2024-05-21T17:26:57.771081
40.6789,39.6695,1002.6948,2024-05-21T17:27:00.785997
40.5233,39.5294,1002.696,2024-05-21T17:27:03.795057
40.5622,39.652,1002.727,2024-05-21T17:27:06.816222
40.6594,39.4069,1002.7011,2024-05-21T17:27:09.826428
40.6594,39.4507,1002.716,2024-05-21T17:27:12.854586
40.7761,39.3398,1002.6821,2024-05-21T17:27:15.866524
40.815,39.2143,1002.7001,2024-05-21T17:27:18.876324
40.8539,38.8117,1002.6801,2024-05-21T17:27:21.895030
40.8539,38.8059,1002.7048,2024-05-21T17:27:24.916536
40.815,38.5433,1002.7236,2024-05-21T17:27:27.933602
40.815,38.0677,1002.6984,2024-05-21T17:27:30.957003
40.8539,38.1319,1002.7126,2024-05-21T17:27:33.975786
40.8345,38.2982,1002.728,2024-05-21T17:27:36.998744
40.8345,37.5629,1002.7214,2024-05-21T17:27:40.013905
40.815,37.42,1002.7224,2024-05-21T17:27:43.035583
40.9512,37.4783,1002.6704,2024-05-21T17:27:46.048823
40.9317,38.0414,1002.705,2024-05-21T17:27:49.080943
40.9512,38.4207,1002.6926,2024-05-21T17:27:52.101040
40.9512,38.5199,1002.6914,2024-05-21T17:27:55.120695
41.0484,38.9897,1002.6906,2024-05-21T17:27:58.140691
41.0678,38.7475,1002.7067,2024-05-21T17:28:01.171242
41.0289,38.3974,1002.6948,2024-05-21T17:28:04.197642
41.0678,38.3828,1002.6755,2024-05-21T17:28:07.207105
41.1456,38.2019,1002.6955,2024-05-21T17:28:10.222341
41.1845,38.2223,1002.7202,2024-05-21T17:28:13.232313
41.1845,38.0969,1002.7141,2024-05-21T17:28:16.243421
41.2234,38.482,1002.6884,2024-05-21T17:28:19.272723
41.2623,38.2894,1002.7038,2024-05-21T17:28:22.290749
41.1456,37.9598,1002.6838,2024-05-21T17:28:25.302126
41.1067,37.6797,1002.676,2024-05-21T17:28:28.322396
41.2429,37.385,1002.7004,2024-05-21T17:28:31.339951
41.1845,37.7351,1002.6772,2024-05-21T17:28:34.352844
41.1845,37.8576,1002.6887,2024-05-21T17:28:37.370104
41.3012,37.9422,1002.6848,2024-05-21T17:28:40.380126
41.379,37.916,1002.6943,2024-05-21T17:28:43.390889
41.3012,37.5367,1002.7121,2024-05-21T17:28:46.416391
41.2234,37.6622,1002.6989,2024-05-21T17:28:49.434409
41.3012,37.6242,1002.6848,2024-05-21T17:28:52.444725
41.3401,37.4025,1002.708,2024-05-21T17:28:55.466787
41.3012,37.2333,1002.7026,2024-05-21T17:28:58.484027
41.6124,37.0173,1002.686,2024-05-21T17:29:01.496755
41.5346,37.1078,1002.6828,2024-05-21T17:29:04.512149
41.6318,36.9006,1002.6901,2024-05-21T17:29:07.543314
41.6707,36.8656,1002.7136,2024-05-21T17:29:10.551738
41.7096,37.2099,1002.7006,2024-05-21T17:29:13.562018
41.5929,37.2741,1002.6916,2024-05-21T17:29:16.573746
41.6902,37.3558,1002.6779,2024-05-21T17:29:19.600964
41.8263,37.3091,1002.7067,2024-05-21T17:29:22.612319
41.7291,37.1224,1002.6862,2024-05-21T17:29:25.623309
41.6318,36.924,1002.6882,2024-05-21T17:29:28.638647
41.6318,36.8306,1002.7065,2024-05-21T17:29:31.650893
41.7291,36.3871,1002.6826,2024-05-21T17:29:34.658006
41.7096,36.3375,1002.687,2024-05-21T17:29:37.666674
41.7291,36.1362,1002.6745,2024-05-21T17:29:40.679893
41.4957,36.6993,1002.6647,2024-05-21T17:29:43.702292
41.6902,37.2478,1002.6708,2024-05-21T17:29:46.722177
41.6124,37.0057,1002.6774,2024-05-21T17:29:49.739074
41.5929,36.7548,1002.6936,2024-05-21T17:29:52.751309
41.6902,37.0173,1002.6796,2024-05-21T17:29:55.758625
41.8263,36.8394,1002.6828,2024-05-21T17:29:58.767060
41.7485,36.9386,1002.6989,2024-05-21T17:30:01.775778
41.8263,36.7081,1002.6782,2024-05-21T17:30:04.785568
41.9041,36.463,1002.6896,2024-05-21T17:30:07.802264
41.7291,36.7402,1002.6396,2024-05-21T17:30:10.814740
41.768,36.8656,1002.6835,2024-05-21T17:30:13.832150
41.7291,36.6176,1002.7036,2024-05-21T17:30:16.840371
41.8263,36.6118,1002.6813,2024-05-21T17:30:19.863657
41.7485,36.2004,1002.7041,2024-05-21T17:30:22.874992
41.7096,36.32,1002.7097,2024-05-21T17:30:25.903544
41.8263,36.1187,1002.6672,2024-05-21T17:30:28.926692
41.7874,36.0866,1002.6723,2024-05-21T17:30:31.949525
41.8069,35.7015,1002.6667,2024-05-21T17:30:34.967247
41.8069,35.6723,1002.6638,2024-05-21T17:30:37.989000
41.8652,35.9933,1002.6572,2024-05-21T17:30:41.036710
41.768,36.1741,1002.6486,2024-05-21T17:30:44.056367
41.8069,36.145,1002.6799,2024-05-21T17:30:47.075567
41.8458,36.0662,1002.6625,2024-05-21T17:30:50.096914
41.9625,36.2004,1002.6604,2024-05-21T17:30:53.115065
41.943,36.1566,1002.6584,2024-05-21T17:30:56.126921
41.8847,35.8853,1002.6799,2024-05-21T17:30:59.137440
41.8847,36.0108,1002.6684,2024-05-21T17:31:02.148784
41.8069,35.7628,1002.6477,2024-05-21T17:31:05.171077
41.9236,35.9495,1002.6706,2024-05-21T17:31:08.188574
41.9041,35.8765,1002.6691,2024-05-21T17:31:11.218215
41.9625,35.9378,1002.674,2024-05-21T17:31:14.247167
42.0208,35.8561,1002.6791,2024-05-21T17:31:17.274317
42.0597,35.9612,1002.6921,2024-05-21T17:31:20.288017
42.0208,35.5789,1002.6718,2024-05-21T17:31:23.314558
42.2542,35.8853,1002.6926,2024-05-21T17:31:26.329877
42.3514,36.072,1002.6774,2024-05-21T17:31:29.346420
42.2347,35.8853,1002.7021,2024-05-21T17:31:32.367774
42.2347,35.9145,1002.7402,2024-05-21T17:31:35.379094
42.332,35.9436,1002.6877,2024-05-21T17:31:38.400037
42.4681,35.6927,1002.7087,2024-05-21T17:31:41.422861
42.3125,35.7598,1002.7211,2024-05-21T17:31:44.445325
42.3903,35.6169,1002.686,2024-05-21T17:31:47.469410
42.5848,35.7686,1002.7209,2024-05-21T17:31:50.482428
42.4681,35.9057,1002.7302,2024-05-21T17:31:53.499399
42.4681,35.614,1002.7275,2024-05-21T17:31:56.515353
42.507,35.5614,1002.7214,2024-05-21T17:31:59.530136
42.4876,35.5614,1002.7395,2024-05-21T17:32:02.543347
42.4876,35.4768,1002.7336,2024-05-21T17:32:05.561120
42.4487,35.4389,1002.7199,2024-05-21T17:32:08.570684
42.4876,35.5935,1002.7329,2024-05-21T17:32:11.593461
42.4292,35.4943,1002.7836,2024-05-21T17:32:14.602701
42.5265,35.5148,1002.769,2024-05-21T17:32:17.612029
42.6237,35.6723,1002.7509,2024-05-21T17:32:20.622697
42.6432,35.4622,1002.7446,2024-05-21T17:32:23.642947
42.5848,35.4272,1002.7268,2024-05-21T17:32:26.671835
42.6821,35.7978,1002.7395,2024-05-21T17:32:29.687582
42.5265,35.4622,1002.7236,2024-05-21T17:32:32.711195
42.9154,35.7365,1002.7331,2024-05-21T17:32:35.719551
42.6432,35.9261,1002.7524,2024-05-21T17:32:38.737778
42.5459,35.3893,1002.7309,2024-05-21T17:32:41.751008
42.7793,35.3105,1002.7253,2024-05-21T17:32:44.773375
42.8376,34.9867,1002.7355,2024-05-21T17:32:47.795643
42.8571,35.01,1002.7299,2024-05-21T17:32:50.818152
42.896,34.8962,1002.7287,2024-05-21T17:32:53.838209
42.7793,34.5899,1002.7087,2024-05-21T17:32:56.866490
42.8376,34.4235,1002.7424,2024-05-21T17:32:59.882613
42.6432,34.9312,1002.7185,2024-05-21T17:33:02.895788
42.6237,34.7445,1002.7382,2024-05-21T17:33:05.908259
42.721,34.9079,1002.7551,2024-05-21T17:33:08.920121
42.7793,35.1296,1002.7138,2024-05-21T17:33:11.932959
42.896,35.2551,1002.7302,2024-05-21T17:33:14.965142
43.0905,35.258,1002.7426,2024-05-21T17:33:17.985670
42.721,35.0012,1002.727,2024-05-21T17:33:21.001411
42.8376,34.7153,1002.7114,2024-05-21T17:33:24.015232
43.071,35.0859,1002.7089,2024-05-21T17:33:27.030620
43.0905,35.8795,1002.7343,2024-05-21T17:33:30.044623
42.9543,35.5964,1002.7604,2024-05-21T17:33:33.062749
43.0905,35.4389,1002.7414,2024-05-21T17:33:36.075161
43.0905,35.5439,1002.7399,2024-05-21T17:33:39.084250
42.9154,35.5352,1002.7272,2024-05-21T17:33:42.098832
42.9738,35.3951,1002.7241,2024-05-21T17:33:45.111737
42.9738,35.3105,1002.7163,2024-05-21T17:33:48.123562
42.9543,35.9203,1002.7153,2024-05-21T17:33:51.143557
43.0321,35.2347,1002.7385,2024-05-21T17:33:54.151269
42.9738,35.5819,1002.7426,2024-05-21T17:33:57.172797
42.9543,35.5556,1002.7158,2024-05-21T17:34:00.198745
42.9932,35.6023,1002.7338,2024-05-21T17:34:03.214954
43.071,35.6519,1002.7312,2024-05-21T17:34:06.231754
43.1099,35.8649,1002.7434,2024-05-21T17:34:09.247498
43.071,35.2551,1002.715,2024-05-21T17:34:12.271515
43.2072,35.4797,1002.7653,2024-05-21T17:34:15.288930
43.2655,35.2259,1002.7138,2024-05-21T17:34:18.300523
43.2266,35.2755,1002.726,2024-05-21T17:34:21.324184
43.2655,35.2463,1002.7426,2024-05-21T17:34:24.346776
43.1877,35.401,1002.7392,2024-05-21T17:34:27.366889
43.2655,35.1763,1002.7407,2024-05-21T17:34:30.392806
43.1877,34.9575,1002.7634,2024-05-21T17:34:33.409979
43.0127,34.9429,1002.7204,2024-05-21T17:34:36.438011
43.1877,34.8466,1002.7492,2024-05-21T17:34:39.464982
43.2266,34.7357,1002.7387,2024-05-21T17:34:42.475800
43.071,34.5928,1002.7519,2024-05-21T17:34:45.490640
43.1099,34.4732,1002.7492,2024-05-21T17:34:48.510360
43.2655,34.6161,1002.7724,2024-05-21T17:34:51.525814
43.1877,34.4877,1002.7458,2024-05-21T17:34:54.545963
43.2266,34.6161,1002.7683,2024-05-21T17:34:57.568977
43.3044,34.8583,1002.7412,2024-05-21T17:35:00.595769
43.3433,34.619,1002.7653,2024-05-21T17:35:03.616694
43.2266,34.4411,1002.7734,2024-05-21T17:35:06.622338
43.1877,34.6395,1002.7385,2024-05-21T17:35:09.630984
43.2461,34.3798,1002.7363,2024-05-21T17:35:12.644182
43.1488,34.479,1002.7539,2024-05-21T17:35:15.655796
43.1488,34.8262,1002.757,2024-05-21T17:35:18.666953
43.2072,34.514,1002.7714,2024-05-21T17:35:21.680038
43.2655,34.6336,1002.76,2024-05-21T17:35:24.692992
43.3044,34.6686,1002.7565,2024-05-21T17:35:27.707636
43.4211,34.4469,1002.7587,2024-05-21T17:35:30.732801
43.3822,34.4177,1002.7387,2024-05-21T17:35:33.749262
43.3239,34.3885,1002.7275,2024-05-21T17:35:36.760614
43.46,34.0472,1002.7558,2024-05-21T17:35:39.775310
43.4794,34.5578,1002.7382,2024-05-21T17:35:42.782904
43.3239,34.3564,1002.7502,2024-05-21T17:35:45.794699
43.4211,34.4002,1002.7377,2024-05-21T17:35:48.805918
43.4405,34.4761,1002.708,2024-05-21T17:35:51.815956
43.3822,34.6161,1002.738,2024-05-21T17:35:54.834000
43.3628,34.4994,1002.7436,2024-05-21T17:35:57.844217
43.3822,34.7007,1002.7319,2024-05-21T17:36:00.857540
43.4211,34.549,1002.7263,2024-05-21T17:36:03.867333
43.4016,34.7795,1002.716,2024-05-21T17:36:06.883588
43.4211,34.7591,1002.7404,2024-05-21T17:36:09.892140
43.4794,34.5461,1002.7353,2024-05-21T17:36:12.899296
43.46,34.8379,1002.7604,2024-05-21T17:36:15.912261
43.46,34.6278,1002.7512,2024-05-21T17:36:18.919433
43.4405,34.4119,1002.7307,2024-05-21T17:36:21.930502
43.4405,34.0209,1002.7275,2024-05-21T17:36:24.943779
43.3044,34.3944,1002.7663,2024-05-21T17:36:27.952264
43.2266,34.4235,1002.7888,2024-05-21T17:36:30.964550
43.3239,34.5315,1002.7558,2024-05-21T17:36:33.975869
43.4016,34.5636,1002.6992,2024-05-21T17:36:36.991005
43.2266,34.7999,1002.7312,2024-05-21T17:36:40.004197
43.3628,34.7708,1002.7009,2024-05-21T17:36:43.022921
43.3822,34.8349,1002.725,2024-05-21T17:36:46.032045
43.3044,34.9837,1002.7175,2024-05-21T17:36:49.044809
43.2266,34.4877,1002.7084,2024-05-21T17:36:52.059784
43.3628,34.9079,1002.7126,2024-05-21T17:36:55.074056
43.4211,35.0888,1002.7404,2024-05-21T17:36:58.083702
43.4016,34.9487,1002.7094,2024-05-21T17:37:01.098346
43.4989,34.87,1002.7221,2024-05-21T17:37:04.107628
43.4989,34.6949,1002.7375,2024-05-21T17:37:07.118089
43.5572,34.7124,1002.7265,2024-05-21T17:37:10.132749
43.3433,34.7649,1002.6838,2024-05-21T17:37:13.143273
43.285,34.8845,1002.7006,2024-05-21T17:37:16.154713
43.3044,34.8816,1002.7309,2024-05-21T17:37:19.163173
43.3628,34.8262,1002.694,2024-05-21T17:37:22.176968
43.1294,34.4469,1002.7116,2024-05-21T17:37:25.190652
43.3628,34.4615,1002.7331,2024-05-21T17:37:28.203590
43.2655,34.6015,1002.727,2024-05-21T17:37:31.212983
43.3044,34.622,1002.7377,2024-05-21T17:37:34.226769
43.2072,34.3915,1002.7238,2024-05-21T17:37:37.238734
43.2072,34.4235,1002.7229,2024-05-21T17:37:40.248915
43.2655,34.2835,1002.729,2024-05-21T17:37:43.259915
43.1683,34.4761,1002.7426,2024-05-21T17:37:46.273699
43.1488,34.2339,1002.7282,2024-05-21T17:37:49.288078
43.0905,34.3769,1002.7285,2024-05-21T17:37:52.299150
43.0127,34.5315,1002.7253,2024-05-21T17:37:55.310614
43.0127,34.444,1002.7465,2024-05-21T17:37:58.319867
43.071,34.2135,1002.7219,2024-05-21T17:38:01.330765
43.2072,34.4527,1002.7158,2024-05-21T17:38:04.340614
43.2655,34.5461,1002.7209,2024-05-21T17:38:07.354771
43.1877,34.2281,1002.7197,2024-05-21T17:38:10.368299
43.071,34.3185,1002.7189,2024-05-21T17:38:13.382251
43.1488,34.3769,1002.7209,2024-05-21T17:38:16.392229
43.0905,34.1522,1002.7185,2024-05-21T17:38:19.407918
42.9738,33.8313,1002.7097,2024-05-21T17:38:22.414769
43.0127,33.9013,1002.6979,2024-05-21T17:38:25.424601
43.0516,33.8838,1002.697,2024-05-21T17:38:28.442087
42.8376,33.913,1002.687,2024-05-21T17:38:31.462307
42.9154,34.2018,1002.7106,2024-05-21T17:38:34.476819
42.8765,34.1055,1002.7089,2024-05-21T17:38:37.488182
42.8571,33.9392,1002.7006,2024-05-21T17:38:40.511164
42.8765,34.1172,1002.7043,2024-05-21T17:38:43.523231
42.6043,33.9596,1002.6938,2024-05-21T17:38:46.541669
42.6626,34.4936,1002.7053,2024-05-21T17:38:49.556418
42.721,34.1522,1002.725,2024-05-21T17:38:52.566286
42.5459,34.0997,1002.7172,2024-05-21T17:38:55.582699
42.6043,33.9509,1002.7121,2024-05-21T17:38:58.594656
42.721,34.1084,1002.707,2024-05-21T17:39:01.610846
42.721,33.8517,1002.7053,2024-05-21T17:39:04.624384
42.7987,33.9275,1002.726,2024-05-21T17:39:07.642607
42.7599,33.8517,1002.7053,2024-05-21T17:39:10.650737
42.5654,33.6445,1002.7287,2024-05-21T17:39:13.663547
42.507,33.8283,1002.705,2024-05-21T17:39:16.681110
42.6237,33.8546,1002.6945,2024-05-21T17:39:19.691724
42.7015,33.5628,1002.6833,2024-05-21T17:39:22.703201
42.6237,33.9246,1002.7187,2024-05-21T17:39:25.711419
42.5459,33.7291,1002.7304,2024-05-21T17:39:28.728455
42.4098,33.5162,1002.7058,2024-05-21T17:39:31.738272
42.3903,33.5395,1002.708,2024-05-21T17:39:34.749954
42.5265,33.4666,1002.6853,2024-05-21T17:39:37.760415
42.5459,33.6329,1002.7233,2024-05-21T17:39:40.779401
42.507,33.84,1002.7192,2024-05-21T17:39:43.788183
42.4487,33.4957,1002.6977,2024-05-21T17:39:46.802753
42.5654,33.5074,1002.6962,2024-05-21T17:39:49.817764
42.507,33.6708,1002.6938,2024-05-21T17:39:52.838687
42.5459,34.2543,1002.6879,2024-05-21T17:39:55.848859
42.4681,33.5658,1002.7194,2024-05-21T17:39:58.859805
