,36.1712760925293,

,36.1712760925293,

,36.30257034301758,

,36.30257034301758,

,35.9991340637207,

,35.9991340637207,

,36.02247619628906,

,36.02247619628906,

,35.98454666137695,

,35.98454666137695,

,35.894100189208984,

,35.894100189208984,

,36.086666107177734,

,36.086666107177734,

,36.101253509521484,

,36.101253509521484,

,36.22962951660156,

,36.22962951660156,

,0,

,0,

,36.002052307128906,

,36.002052307128906,

,36.44553756713867,

,36.44553756713867,

,36.048736572265625,

,36.048736572265625,

,36.03706359863281,

,36.03706359863281,

,36.3492546081543,

,36.3492546081543,

,36.2062873840332,

,36.2062873840332,

,35.98454666137695,

,35.98454666137695,

,35.899932861328125,

,35.899932861328125,

,35.66068649291992,

,35.66068649291992,

,35.94369888305664,

,35.94369888305664,

,35.885345458984375,

,35.885345458984375,

,35.89701843261719,

,35.89701843261719,

,35.9349479675293,

,35.9349479675293,

,36.02247619628906,

,36.02247619628906,

,36.03123092651367,

,36.03123092651367,

,35.83574676513672,

,35.83574676513672,

,36.01372146606445,

,36.01372146606445,

,35.9699592590332,

,35.9699592590332,

,36.05748748779297,

,36.05748748779297,

,35.99330139160156,

,35.99330139160156,

,35.9349479675293,

,35.9349479675293,

,36.08082962036133,

,36.08082962036133,

,36.01372146606445,

,36.01372146606445,

,36.21212387084961,

,36.21212387084961,

,36.22671127319336,

,36.22671127319336,

,36.39010238647461,

,36.39010238647461,

,36.486385345458984,

,36.486385345458984,

,36.36967849731445,

,36.36967849731445,

,35.9962158203125,

,35.9962158203125,

,36.06916046142578,

,36.06916046142578,

,35.95245361328125,

,35.95245361328125,

,35.94369888305664,

,35.94369888305664,

,35.81532287597656,

,35.81532287597656,

,36.96196365356445,

,36.96196365356445,

,35.97871017456055,

,35.97871017456055,

,35.967041015625,

,35.967041015625,

,35.908687591552734,

,35.908687591552734,

,35.946617126464844,

,35.946617126464844,

,35.90285110473633,

,35.90285110473633,

,35.9962158203125,

,35.9962158203125,

,35.716121673583984,

,35.716121673583984,

,35.724876403808594,

,35.724876403808594,

,35.832828521728516,

,35.832828521728516,

,35.57607650756836,

,35.57607650756836,

,35.35141372680664,

,35.35141372680664,

,36.04290008544922,

,36.04290008544922,

,36.31715774536133,

,36.31715774536133,

,35.471038818359375,

,35.471038818359375,

,36.22087860107422,

,36.22087860107422,

,35.62275695800781,

,35.62275695800781,

,35.86492156982422,

,35.86492156982422,

,36.010807037353516,

,36.010807037353516,

,36.425113677978516,

,36.425113677978516,

,36.49805450439453,

,36.49805450439453,

,36.124595642089844,

,36.124595642089844,

,36.180030822753906,

,36.180030822753906,

,36.19753646850586,

,36.19753646850586,

,36.03123092651367,

,36.03123092651367,

,36.15668869018555,

,36.15668869018555,

,37.11368179321289,

,37.11368179321289,

,36.05748748779297,

,36.05748748779297,

,36.077911376953125,,

,36.077911376953125,,

,36.25880813598633,,

,36.25880813598633,,

,36.03706359863281,,

,36.03706359863281,,

,36.153770446777344,,

,36.153770446777344,,

,35.99330139160156,,

,35.99330139160156,,

,36.12751007080078,,

,36.12751007080078,,

,35.9641227722168,,

,35.9641227722168,,

,35.870758056640625,,

,35.870758056640625,,

